<<<<<<< HEAD
Upload stock balance via csv.,CSV経由での在庫残高をアップロードします。
Upload your letter head and logo - you can edit them later.,お手紙の頭とロゴをアップロード - あなたはそれらを後で編集することができます。
Upper Income,アッパー所得
Urgent,緊急
Use Multi-Level BOM,マルチレベルのBOMを使用
Use SSL,SSLを使用する
Used for Production Plan,生産計画のために使用
User,ユーザー
User ID,ユーザ ID
User ID not set for Employee {0},ユーザーID従業員に設定されていない{0}
User Name,ユーザ名
User Name or Support Password missing. Please enter and try again.,ユーザー名またはサポートパスワード欠落している。入力してから、もう一度やり直してください。
User Remark,ユーザー備考
User Remark will be added to Auto Remark,ユーザー備考オート備考に追加されます
User Remarks is mandatory,ユーザーは必須です備考
User Specific,ユーザー固有
User must always select,ユーザーは常に選択する必要があります
User {0} is already assigned to Employee {1},ユーザー{0}はすでに従業員に割り当てられている{1}
User {0} is disabled,ユーザー{0}無効になっています
Username,ユーザ名
Users with this role are allowed to create / modify accounting entry before frozen date,このロールを持つユーザーは、凍結された日付より前に変更/会計のエントリを作成するために許可されている
Users with this role are allowed to set frozen accounts and create / modify accounting entries against frozen accounts,このロールを持つユーザーは、凍結されたアカウントを設定し、作成/冷凍アカウントに対するアカウンティングエントリを修正することが許される
Utilities,便利なオプション
Utility Expenses,光熱費
Valid For Territories,領土に対して有効
Valid From,から有効
Valid Upto,有効な点で最大
Valid for Territories,準州の有効な
Validate,検証
Valuation,評価
Valuation Method,評価方法
Valuation Rate,評価レート
Valuation Rate required for Item {0},アイテム{0}に必要な評価レート
Valuation and Total,評価と総合
Value,値
Value or Qty,値または数量
Vehicle Dispatch Date,配車日
Vehicle No,車両はありません
Venture Capital,ベンチャーキャピタル
Verified By,審査
View Ledger,ビュー元帳
View Now,今すぐ見る
Visit report for maintenance call.,メンテナンスコールのレポートをご覧ください。
Voucher #,バウチャー＃
Voucher Detail No,バウチャーの詳細はありません
Voucher Detail Number,バウチャーディテール数
Voucher ID,バウチャー番号
Voucher No,バウチャーはありません
Voucher Type,バウチャータイプ
Voucher Type and Date,バウチャーの種類と日付
Walk In,中に入る
Warehouse,倉庫
Warehouse Contact Info,倉庫に連絡しなさい
Warehouse Detail,倉庫の詳細
Warehouse Name,倉庫名
Warehouse and Reference,倉庫およびリファレンス
Warehouse can not be deleted as stock ledger entry exists for this warehouse.,株式元帳エントリはこの倉庫のために存在する倉庫を削除することはできません。
Warehouse can only be changed via Stock Entry / Delivery Note / Purchase Receipt,倉庫には在庫のみエントリー/納品書/購入時の領収書を介して変更することができます
Warehouse cannot be changed for Serial No.,倉庫は、車台番号を変更することはできません
Warehouse is mandatory for stock Item {0} in row {1},倉庫在庫アイテムは必須です{0}行{1}
Warehouse is missing in Purchase Order,倉庫は、注文書にありません
Warehouse not found in the system,倉庫システムには見られない
Warehouse required for stock Item {0},ストックアイテム{0}に必要な倉庫
Warehouse where you are maintaining stock of rejected items,あなたが拒否されたアイテムのストックを維持している倉庫
Warehouse {0} can not be deleted as quantity exists for Item {1},量はアイテムのために存在する倉庫{0}を削除することはできません{1}
Warehouse {0} does not belong to company {1},倉庫には{0}に属していない会社{1}
Warehouse {0} does not exist,倉庫{0}は存在しません
